y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
-37.21284926273582,1.5552432974243295,-5.410643888415429,1.4204781205464145,-22.419516371596288,8.900534131542603,4.680486969552823,4.727948361528587,2.4575080624486185,-10.235392255102296,10.007645911339347,-20.37139184142505
-175.40360309676026,-7.727246687257415,-5.149157071965299,-21.357477491692585,-48.89058632356415,10.474378843134078,-4.720587792339396,0.42806780965468416,8.120839316301073,-9.952444147624316,16.844916525548147,-3.1405767188494274
-58.636652285746706,-0.6732560121299236,-4.3020365622047825,-7.426482697503733,-23.549041835802257,8.991764592620164,5.194117804774585,24.103337170750745,1.785109713323409,-6.535819701602592,7.1846194166909045,-10.470781886258047
-95.12388648494743,-3.543861050122514,-4.681805437348231,-11.510672310052911,-34.01639946032337,9.82637347464502,-5.30889377330619,-15.355898618381861,4.950089921280989,-10.67674712548584,12.389488607823285,-16.37632932123933
-74.3446737168575,-3.5412240228116603,-5.06479608611727,0.9875265620333762,-35.96551710229456,9.159668747341408,2.5914311904480742,7.635510335646375,1.0592871076511985,-12.725237124953201,5.609252111284449,-39.65382797913836
-100.05409723437617,-1.3027254801232586,-6.3534973571927456,-0.04813786543447707,-35.71958414077514,13.736670871734246,0.07123239900749567,1.135780878229598,5.240295956439393,-10.353973575142955,14.064570168530878,-11.19861711565892
12.951383327939316,1.7835984158206766,-2.39821883590286,4.854118227327115,-6.597049165315734,13.054732348396284,3.3501319675760772,3.325606428236362,5.897997572658857,-11.800625886590042,10.617227763230247,-25.131736202426183
-43.361878700588115,1.882896853342971,-3.883241495834908,6.249011534502181,-13.812726720100933,8.646688347281009,-8.787018304068294,16.018546880530785,2.4827879564110957,-11.712269145562308,11.96558665117194,-21.01275547293911
-64.09612657416858,-0.9068273252732292,-4.309190666074591,-6.302272274641292,-24.336447359538717,14.793903950665207,3.631828862763434,-0.5134495428453301,3.58812216354366,-12.756025241683501,8.204415346111999,-34.799470582665954
-7.853533225892406,-0.5850455007782982,-2.573115945372034,0.2651801280317696,-14.733974947044986,9.639934740487346,1.9551028845257452,4.6477483003533075,5.030480885372487,-7.402871235939923,11.054480450594843,-5.39330965053783
66.23445732773597,-3.94008778196004,-1.853907655921199,-12.796404315565855,-21.083598777848863,13.506888745337355,0.4344213403447972,-10.328837418867682,9.403298861252644,-7.334705956123933,9.049047186196006,-9.913994668232968
-55.02209804753654,-0.45451298851155475,-6.443264132944148,-2.903521529689643,-33.554486671306776,12.463737793616874,5.7363588644575,14.351758984201629,-0.3048459775970347,-13.695917370958046,9.252465064369584,-36.27563826627868
-49.38647289718174,1.2702295246940893,-7.424040699294631,4.792283345720384,-33.29202729163328,9.103754772521164,6.371922490064749,0.632512437408776,0.9163602403373252,-11.89465646118462,3.6301701831809225,-41.624750297915305
-56.015688793948925,-1.7201382029148102,-6.877174416439958,-0.8672491552855299,-39.551975921669516,8.95511436782405,4.610074765834085,14.692313876616327,1.6306393236036292,-9.83223273123675,12.94048795825379,-11.30667797375705
-10.690560253110654,1.6106900992619981,-2.1133787313782397,-0.9320980954912388,-5.757145080209487,8.951987378208695,-3.3918781543875784,9.58093156090979,3.8913920478121016,-11.426386723352453,17.994587363455338,-6.844990790570097
-47.57604199621273,-0.5631759904167298,-5.329313549033454,6.1705405694622915,-28.371274277758253,9.947486140796597,-4.113204583347446,12.49814926644236,8.05323941750522,-9.562744761961406,15.74866830720698,-3.4716528509570193
-55.20549392979856,2.47544183550919,-7.526404097795737,5.871269658923428,-30.200286679013676,8.549118102872754,1.929913871285085,-3.835637341891184,-0.9555672378585598,-8.462347275988519,0.882885464098349,-34.43473227822189
-94.58396881552326,-3.4045713369961237,-4.470052005052482,-6.526354506717865,-32.64348191735196,15.42422146470526,4.126309683840229,8.690405318381455,5.6693295575069635,-8.78583448431452,15.758148861887268,-1.338791664461351
83.66521735310225,-3.0609614775121923,-5.7144787864211,4.319087915249506,-37.69285315879832,14.745047925493747,-6.350112539606236,12.316928025496637,8.191255694005683,-11.985066142023603,15.455756778931775,-13.979357742570162
15.844430476005115,-3.655742201282335,-0.6954366457361107,-4.420875052979727,-14.439150198110603,15.202761790860919,8.598373313166105,14.778326904941428,10.602303650963949,-8.266692391384588,19.190888798024577,9.495501810213089
-16.238593513752264,3.575001887229673,-7.7893734007625275,8.614533193249303,-28.239595980159038,10.515514270264259,9.938909709742807,5.811473454156475,1.7382230418821987,-8.096805456101736,2.324428359431623,-28.79268732377583
-148.51541405296334,-6.03416000274669,-7.553019650438381,-15.590704636175799,-55.798736292798914,13.394245983268554,9.956300857688934,6.691933343023663,3.102624834195727,-10.466476172549696,9.618307080772828,-21.491401708881284
-108.52283122598392,-2.063792626438934,-8.536430057559937,1.8170699441728235,-48.88180532812655,14.605189233490488,4.885085180581365,2.74577998944898,5.397117717018203,-11.25102913840515,11.646923283167865,-20.468956062996053
-48.742001802002704,-3.205365414667395,-2.5897413275218493,-5.323878793521473,-22.63477191132812,10.37317699827851,2.602417611889704,10.456003296457041,0.18391200359573068,-13.18103051150562,4.684336793627316,-44.672735933888646
-103.64806599328048,-4.3947086701790985,-3.9831562052669516,-0.2895496339831283,-33.07062747808491,9.231110000631128,-4.678723396982928,8.28849943640025,-0.5380785450576884,-11.37576079020323,6.72374544751579,-32.645550083021874
-93.10048827032671,-2.3701468036969535,-7.474802676187217,-2.7985104488258576,-44.442075159371974,8.70063483247268,3.2395534619970454,5.8202634547929355,-0.026912168394575886,-11.589018101030648,8.067920811943232,-29.704403327199728
-28.94751735270023,1.5941201216918928,-6.298425249030934,3.3397499865554363,-26.74472966345791,9.248297122173202,2.349379732743895,-10.257582659096649,0.2967743873342057,-7.6261306862709715,7.7229393675061075,-14.121490976806912
14.138122278670828,2.2027104103867052,-2.146408469083811,1.857784833377076,-4.123751695883329,15.670434584544864,-0.622105635741411,4.640537955803838,10.263396100777378,-9.992991357739836,20.558688851071903,5.1592581695954305
-43.71464851299197,-2.3686113236771202,-3.7054278867502086,0.5704945090189675,-25.64204938503009,9.394003361819488,0.8721622370957114,0.67238934780372,0.46930517243798064,-9.173788345145725,-2.100945619904995,-43.35780826527736
11.545276990195646,5.838732306256809,-5.84396738421454,13.336639514094125,-11.689637761660086,14.52359902848664,7.214352078722249,9.747594642264179,3.3734776231478536,-9.131988148734775,12.629030002978869,-9.268719171889929
-46.324345364533336,2.6363725614276543,-7.448895111831604,2.6931941170911493,-29.2927969869644,7.8626587505523196,3.5439769227303994,6.956603044230833,4.535929117195289,-8.717471855313775,13.805577865149667,-4.623154513183085
-27.248504341808754,2.581150225681906,-6.231398968279818,7.953237046302895,-23.46338530047503,12.68058575068595,7.664808893749788,0.2315346951876922,1.1702619488464645,-8.812306252397986,7.58694776972902,-19.268458017434764
-14.40212721846828,1.0436438253503053,-3.3708166020280004,0.8689809406686664,-13.637251781820558,12.025472040882818,5.9357082554470395,-14.233661764621658,4.804267235832455,-11.158580407646268,12.91750681712923,-17.59396704191058
-110.46489137169759,-2.1385491779775645,-8.593700923048782,-8.713190764259313,-49.359338932548596,10.09785472719181,9.258189680396477,8.785352212778491,3.6206695262041397,-7.261509094652318,5.792470026476088,-16.334096813304473
-160.27103904581372,-7.0843633293038035,-6.65841827741283,-12.529611843712303,-54.49574338592784,10.536457730361452,-0.28810224487301106,10.640114329962827,4.715606387172777,-7.981184537934731,11.948178266423602,-5.655009619291369
-122.79238925236187,-0.690880663552335,-9.469971883785123,-0.027100557515042034,-49.38949818335747,15.540235895855268,2.0473521079428796,7.464473492570581,7.140404267532428,-13.04419919738892,21.958022290063,-4.378796134789211
-46.19722913760678,-2.493385116934199,-3.530158027313833,-1.3945146703999725,-25.085539166718732,10.004243634058561,2.3185368548454086,8.584713130156933,8.639780085308377,-12.331435055866901,8.182897752482445,-33.07910209946842
-35.36906390634807,0.2316223944959942,-5.561580507855263,1.0654495257176149,-27.130039029455766,15.715169023634608,4.9176198735089685,7.830570326946701,2.1633716045979376,-10.71440556277334,6.174465302880077,-31.204860497833266
70.89180489622488,-3.3458494333573214,-2.431294419458348,-15.001783009823743,-22.150668155825414,11.966697050541468,4.989262306999387,18.389556517938995,-2.072893693499166,-7.651436360780878,-3.9526783665494447,-40.23880113304117
-68.23275268037766,1.7018952787158157,-6.572069810627789,2.8809594686355684,-27.719476609944362,8.01088619634288,-2.8683419440936753,7.225559605818862,1.305734343273604,-12.783324731862,4.932211686400441,-42.590167184441476
103.19155163476734,-2.607887326634461,-4.751843576841259,-8.509713594138935,-31.50916929333298,11.155443956511363,-7.361802403557521,14.812303806955244,4.670917916873536,-12.290775396603147,19.20485966093065,-8.250775351189306
99.34701836948173,-3.5970795043537067,-6.055820440342709,-6.73087786657754,-41.19198471883334,11.857668233505041,8.84312379914686,14.446261280303379,7.8034191150702314,-8.78030566034252,7.673091074053442,-18.40194113033874
-55.79475291906704,1.5223785429039276,-4.195343151458921,0.7913726714556315,-16.433036041507798,11.55246795817428,0.27169495191626236,2.5021488325836683,5.105271387024747,-8.228409894998514,11.540372363471743,-8.625648187983034
8.184061136417753,1.2548101306042723,-2.8867646673205627,-2.285181234287868,-10.652761494419984,10.879593848056883,0.5415425743389024,13.627868160587177,15.064479294489818,-10.681472822653612,27.81157147241729,18.96238691197935
20.235427689450916,4.936795079809029,-7.617908052621992,18.76539500572352,-23.36749894057954,12.73623207098134,0.4806809435870356,13.206059116685026,0.7459778635377656,-8.583126093636585,3.6251482518287905,-28.35645176145015
-26.65764662273004,2.1532043007446395,-5.511014246798075,6.531400451407087,-21.128053843197407,8.747214328346955,-1.155315743586061,8.551350877107714,1.9440966377081423,-10.194568742989112,8.719157542731459,-23.153706962776845
18.346817753448416,1.9242295941182097,-3.4282573550347237,4.478283273836606,-11.375759405258947,14.325924082133891,9.616796808434634,0.967556527314879,0.2771230261970281,-12.558872502406963,-1.279483165313172,-55.077475987805364
-23.122688748626807,3.7929143508044354,-4.801937089690082,5.063551821671805,-12.630590550782957,11.571403961977438,-2.091117530245512,12.672992212577867,3.5477168976088542,-11.10496134518163,8.274376058522602,-27.592255467440612
-49.44859902544634,-2.6782125332461453,-2.9895023441685904,3.120213929495703,-22.960020920711802,16.272473787581287,-1.2935086697837006,4.775430102919148,3.8364252989345764,-11.124094344439301,10.631588315452717,-21.98693881653894
-7.325945317091788,4.6514271922894395,-5.2476727518349735,10.909209048085623,-12.287470412718351,11.708741792074507,-2.8429455036516504,3.6855552130911367,-0.8174813539814547,-8.683492101453727,-0.6026699583388404,-37.667150064534525
0.2310318145254433,2.752233652524912,-3.5901215693242996,12.66849496261036,-9.685718048241133,14.627151046218499,1.767695786535322,4.560115272560043,4.8652626481298515,-12.1373934529148,7.641873350443495,-33.903589883144626
-8.420861226900488,3.093821325973141,-3.629333713234709,10.942691031481008,-8.864714017206225,8.626972768712353,-3.2884471419090318,10.153656541330989,7.543823236130749,-9.994359924033192,20.19046982308811,4.298943163962035
6.598793589953187,3.554319030553298,-4.023388259516202,5.839149522309325,-9.497254519752856,15.046594029522447,2.661097395554588,-0.32944078314603864,7.913285910757686,-11.772578402442619,21.747232986006935,1.1470913330014445
-19.790552815418966,-0.6291908721531653,-1.2772359454878535,-2.4508029730780967,-8.293175903138835,8.687021582266965,3.706594298083287,-13.030370591780201,3.0495880578896357,-10.128589526061168,3.573683034819796,-35.092824865211085
-88.13739104577182,-2.0116965734237255,-5.353285248078308,-8.174543790569917,-32.813070204749,8.267557915891688,2.6106401947201725,19.866306301786643,2.460587039913734,-9.58683303754849,5.359039877452943,-28.82282244575311
-77.94471967919003,-1.0270374379679656,-5.499789660521455,-1.450001062847046,-30.49148542004387,12.18906608463007,1.9238161095939894,4.594113562802619,2.195653596375032,-11.621124026698396,12.096565524895368,-20.12632574609316
135.18177303750423,-5.147066920892206,-4.785042295941124,-18.639636828405873,-39.391718199067185,11.378900643855486,3.021331869598854,1.0327518873641877,5.990373968500409,-12.600669945097103,22.72759365098637,0.27366742990730186
116.5611025921771,-3.865821088147472,-8.086181587258308,-3.2457245864607973,-51.928992418587995,10.628338839359255,0.6764407257009131,-3.524494694120685,-3.32802018059244,-8.512461932264701,-3.0259870235799333,-42.65942567682985
-117.73770092674715,-6.77709938698321,-3.867700656090202,-8.269919579954804,-39.653289186620526,10.529808144591922,-0.5003116023510721,17.46822847369939,0.022501405493866145,-9.518824164465883,-5.8211109463186075,-53.57127905089975
77.10644783313299,-1.2819634986764998,-4.144156769848633,7.613445137626553,-24.53432365331112,9.37698426283491,-6.801125233969291,18.826169070740182,0.44675080020664115,-10.863813648507039,-0.29300202878252035,-46.29245345542102
-78.84965161380195,3.0897414116830477,-7.100307579826454,0.48276057765436864,-26.265951306479067,12.065671595386378,-1.615386999660263,20.78546630534601,7.559415804574883,-9.70497477516137,23.834510179931666,14.081353562076275
-130.0405614322523,-1.9709692175712772,-7.9618145412363255,-7.822227461005436,-45.809191622597055,9.38002182323463,3.378778496666484,-8.03365877472641,6.050540826195746,-9.819657080262347,13.571395015704123,-9.796000525456785
-69.677072091529,-4.751427520626963,-4.044915292815614,-2.6879640314149613,-34.52292404638445,10.389361348772708,-1.337450544070025,4.319561913039987,5.139573735076172,-7.042281824507936,8.662773170845645,-8.850602850442542
-109.87876144797198,-1.6999585975754035,-5.772786545879701,-1.710010601344592,-33.989611645806086,12.231863939022036,-4.222119363365984,20.045541639561684,5.667985140377566,-8.853169138682242,14.253556149419461,-3.904841748620984
-40.55846852827794,-0.531395374333656,-3.8067626983897087,-4.579229094408683,-20.73685241964424,11.585871522538888,4.143871194773792,7.711275017601906,-2.4665065075739783,-10.248663588990722,-1.36982449792466,-46.19992229643827
15.969563099434254,1.4078737831842691,-1.528680720974084,5.133187282191789,-3.4405276780455427,17.216680791887406,-2.9162628731135616,-7.415050404685717,-1.816066255531931,-7.602812590733773,3.3045827197991757,-23.62476550264984
-8.289218077023317,2.155135625519097,-5.358550800244608,8.221412530413552,-20.32409603717583,10.499842817979475,1.2098416288690448,8.783669801515032,4.648152870534701,-13.68792845520586,15.639527251014062,-21.348471983011695
-6.451385764248391,1.8037456707819655,-2.1401832273231287,4.261619855341767,-5.396587665163846,14.35970737897642,-0.5443094135665429,9.546140129357006,3.147686686560463,-9.123074724805624,6.360067437793337,-23.86628706449205
57.771844007504185,6.153531276247486,-2.260886314329003,14.846331423859167,7.241926552533858,8.266920646877153,4.131167164455146,-2.092723291151593,4.552091482550628,-13.26339864010136,9.81031227761478,-33.49933356017745
